1.492168351651702869e+04,3.270000000000000000e+02,4.563205968353831565e+01
9.856369169820518437e+03,1.380000000000000000e+02,7.142296499869941329e+01
2.233623472538995338e+04,5.380000000000000000e+02,4.151716491708170054e+01
1.645392238964488934e+04,3.990000000000000000e+02,4.123790072592704092e+01
1.180818360014858445e+04,2.620000000000000000e+02,4.506940305400222968e+01
1.453490112266608776e+04,3.290000000000000000e+02,4.417903076798202733e+01
1.408881387526857179e+04,3.380000000000000000e+02,4.168288128777683710e+01
1.207521113295263240e+04,2.440000000000000000e+02,4.948857021701898873e+01
1.575328639088169803e+04,3.370000000000000000e+02,4.674565694623649392e+01
1.199985118545796104e+04,2.850000000000000000e+02,4.210474100160688238e+01
1.255074693438030408e+04,2.960000000000000000e+02,4.240117207560913215e+01
1.530453734409860954e+04,3.350000000000000000e+02,4.568518610178689698e+01
1.656157203561873030e+04,3.850000000000000000e+02,4.301707022238631595e+01
8.716847884791894103e+03,1.340000000000000000e+02,6.505110361784996087e+01
2.518009880190990225e+04,5.900000000000000000e+02,4.267813356255915380e+01
1.345548855054962223e+04,2.770000000000000000e+02,4.857577094061235812e+01
1.711372778736907276e+04,3.720000000000000000e+02,4.600464458970181170e+01
1.082313431697567285e+04,2.130000000000000000e+02,5.081283716889987545e+01
1.180840740133178952e+04,2.280000000000000000e+02,5.179126053215696857e+01
6.345721631832629100e+03,1.100000000000000000e+02,5.768837847120571638e+01
1.672500041289229557e+04,3.560000000000000000e+02,4.698033823846150625e+01
1.538233159213898216e+04,3.730000000000000000e+02,4.123949488509110495e+01
1.979601745448603106e+04,4.390000000000000000e+02,4.509343383709801856e+01
1.528665637652376063e+04,3.170000000000000000e+02,4.822289077767747756e+01
5.972001940281404131e+03,1.090000000000000000e+02,5.478900862643489944e+01
7.405442875481860938e+03,1.380000000000000000e+02,5.366262953247725420e+01
1.156542845008757467e+04,2.370000000000000000e+02,4.879927616070706620e+01
9.437357996869131966e+03,1.060000000000000000e+02,8.903167921574652155e+01
1.704383331625526989e+04,3.550000000000000000e+02,4.801079807395850452e+01
1.259061418717106608e+04,2.680000000000000000e+02,4.697990368347412726e+01
1.123008158085806281e+04,2.910000000000000000e+02,3.859134563868749979e+01
1.091106568799118031e+04,2.010000000000000000e+02,5.428390889547851117e+01
1.794856454165605464e+04,2.890000000000000000e+02,6.210575965970953405e+01
7.333152255928956947e+03,1.300000000000000000e+02,5.640886350714582420e+01
9.608353273483120574e+03,1.810000000000000000e+02,5.308482471537635661e+01
1.007515601804260405e+04,1.990000000000000000e+02,5.062892471378192738e+01
1.483894213495810800e+04,3.390000000000000000e+02,4.377269066359323801e+01
1.574987717825127038e+04,3.540000000000000000e+02,4.449117846963635969e+01
7.862730333663773308e+03,1.480000000000000000e+02,5.312655630853900846e+01
1.360448275767893028e+04,3.000000000000000000e+02,4.534827585892976742e+01
1.331509562599200217e+04,3.050000000000000000e+02,4.365605123276066024e+01
8.361487564178441971e+03,1.660000000000000000e+02,5.037040701312314184e+01
1.067923655221340232e+04,1.600000000000000000e+02,6.674522845133375881e+01
1.022216216998791242e+04,2.140000000000000000e+02,4.776711294386875295e+01
1.437448171267181351e+04,3.280000000000000000e+02,4.382463936790187375e+01
1.702618677395068153e+04,4.100000000000000000e+02,4.152728481451385534e+01
1.328297446240591125e+04,2.520000000000000000e+02,5.271021612065838013e+01
6.213817598306281070e+03,9.700000000000000000e+01,6.405997524027094414e+01
1.942368896095708260e+04,3.750000000000000000e+02,5.179650389588555015e+01
1.731127016913313491e+04,3.970000000000000000e+02,4.360521453182149543e+01
9.967873234323671568e+03,1.450000000000000000e+02,6.874395334016325876e+01
1.328057623775060347e+04,2.580000000000000000e+02,5.147510169670776747e+01
2.187404236367935664e+04,5.250000000000000000e+02,4.166484259748448693e+01
1.409009988166923358e+04,3.360000000000000000e+02,4.193482107639653123e+01
1.518828509241109896e+04,3.330000000000000000e+02,4.561046574297627387e+01
5.131363712746688179e+03,7.600000000000000000e+01,6.751794358877221214e+01
1.989179080764062019e+04,5.370000000000000000e+02,3.704244098257098727e+01
8.650737137108035313e+03,1.680000000000000000e+02,5.149248295897640304e+01
3.765855355619890179e+04,8.130000000000000000e+02,4.632048407896543551e+01
2.074944142293729237e+04,4.480000000000000000e+02,4.631571746191360006e+01
1.905810544222022509e+04,4.420000000000000000e+02,4.311788561588286228e+01
3.208748747144091249e+04,7.550000000000000000e+02,4.249998340588200563e+01
6.549973568356580472e+03,1.180000000000000000e+02,5.550825057929305473e+01
9.246217636086341372e+03,1.700000000000000000e+02,5.438951550639024646e+01
1.325770238429810888e+04,2.910000000000000000e+02,4.555911472267391105e+01
1.050030091948819063e+04,1.770000000000000000e+02,5.932373400840785393e+01
1.059680394272636659e+04,1.960000000000000000e+02,5.406532623839982676e+01
1.348538565288103564e+04,2.710000000000000000e+02,4.976157067483777041e+01
9.000036097625881666e+03,1.820000000000000000e+02,4.945074778915319769e+01
9.866899440616307402e+03,1.930000000000000000e+02,5.112383129853009223e+01
7.452619710991662032e+03,1.040000000000000000e+02,7.165980491338136460e+01
6.421512896956245640e+03,9.800000000000000000e+01,6.552564180567597418e+01
2.123752293172611462e+04,4.610000000000000000e+02,4.606837946144493401e+01
6.733355951136874864e+03,1.130000000000000000e+02,5.958722080652101738e+01
4.485031316417418566e+03,7.600000000000000000e+01,5.901356995286077023e+01
2.386485363938047885e+04,5.290000000000000000e+02,4.511314487595553402e+01
7.884348986565337327e+03,1.340000000000000000e+02,5.883842527287565360e+01
8.555040014730402618e+03,1.650000000000000000e+02,5.184872736200244248e+01
1.127257051505060190e+04,1.520000000000000000e+02,7.416164812533290274e+01
1.030724864805447396e+04,2.010000000000000000e+02,5.127984402017150956e+01
2.050656817055284409e+04,4.410000000000000000e+02,4.650015458175248284e+01
9.173210723945971040e+03,1.550000000000000000e+02,5.918200467061916470e+01
1.592768239162573263e+04,3.240000000000000000e+02,4.915951355440041226e+01
1.566288276691657666e+04,3.810000000000000000e+02,4.110992852209075465e+01
1.349494063724306579e+04,3.170000000000000000e+02,4.257079065376361626e+01
1.143491009809968637e+04,2.500000000000000000e+02,4.573964039239874779e+01
3.890589737603020239e+03,4.000000000000000000e+01,9.726474344007550599e+01
1.176314506948564849e+04,2.500000000000000000e+02,4.705258027794259590e+01
6.208710934497755261e+03,9.700000000000000000e+01,6.400732922162634964e+01
8.918738956465347655e+03,1.520000000000000000e+02,5.867591418727202068e+01
1.134254204093277258e+04,2.430000000000000000e+02,4.667712774046408697e+01
1.416271811085786794e+04,3.190000000000000000e+02,4.439723545723469300e+01
8.057448840476723490e+03,1.280000000000000000e+02,6.294881906622440226e+01
6.573876835036869124e+03,1.090000000000000000e+02,6.031079665171439785e+01
1.846596265918287827e+04,4.340000000000000000e+02,4.254830105802506779e+01
1.840047736751651246e+04,4.250000000000000000e+02,4.329524086474473421e+01
5.784088091488117243e+03,8.900000000000000000e+01,6.498975383694514107e+01
9.586310989600058747e+03,1.920000000000000000e+02,4.992870307083364168e+01
1.252839458639036820e+04,2.660000000000000000e+02,4.709922776838484282e+01
8.411296153331430105e+03,1.590000000000000000e+02,5.290123366875113220e+01
1.116366043615861236e+04,1.930000000000000000e+02,5.784280018735032058e+01
1.071452866121982152e+04,1.580000000000000000e+02,6.781347253936596076e+01
1.974110944271834887e+04,4.410000000000000000e+02,4.476442050503027303e+01
2.120995170521687032e+04,5.030000000000000000e+02,4.216690199844308040e+01
1.165599579548516158e+04,2.450000000000000000e+02,4.757549304279658031e+01
1.146408005359566414e+04,2.260000000000000000e+02,5.072601793626400024e+01
5.989085576803023287e+03,1.020000000000000000e+02,5.871652526277473783e+01
3.186283062445226460e+04,7.100000000000000000e+02,4.487722623162290603e+01
3.387224507405069744e+04,6.910000000000000000e+02,4.901916797981287743e+01
1.616640626648591387e+04,3.170000000000000000e+02,5.099812702361487027e+01
1.077329106628583213e+04,1.750000000000000000e+02,6.156166323591904188e+01
1.244875118649310934e+04,2.950000000000000000e+02,4.219915656438342211e+01
1.205880647679163303e+04,1.950000000000000000e+02,6.184003321431606537e+01
1.323440007870328736e+04,2.630000000000000000e+02,5.032091284678055843e+01
1.195297068946050240e+04,2.720000000000000000e+02,4.394474518184008360e+01
9.814143745013425360e+03,2.170000000000000000e+02,4.522646887102960989e+01
8.152544125696666015e+03,8.300000000000000000e+01,9.822342320116464975e+01
7.961565677362752467e+03,9.400000000000000000e+01,8.469750720598672444e+01
2.411857789795941790e+04,4.140000000000000000e+02,5.825743453613385725e+01
1.232637639947256321e+04,2.460000000000000000e+02,5.010722113606733075e+01
1.436000235554762548e+04,2.970000000000000000e+02,4.835017628130513856e+01
7.191161112841071372e+03,1.250000000000000000e+02,5.752928890272857387e+01
1.562428255200386411e+04,3.560000000000000000e+02,4.388843413484231348e+01
1.253201656931431899e+04,2.810000000000000000e+02,4.459792373421466039e+01
1.706540891973970793e+04,3.990000000000000000e+02,4.277044842040027106e+01
3.069145919542307456e+04,8.010000000000000000e+02,3.831642845870545955e+01
8.106647377544940355e+03,1.450000000000000000e+02,5.590791294858579619e+01
1.600003547429921127e+04,3.630000000000000000e+02,4.407723271156807243e+01
1.714149735768162645e+04,4.180000000000000000e+02,4.100836688440580247e+01
1.068141174317031982e+04,1.530000000000000000e+02,6.981314864817203159e+01
1.446822497536170158e+04,2.840000000000000000e+02,5.094445413859754268e+01
1.241552181397297500e+04,3.090000000000000000e+02,4.017968224586723380e+01
1.175877328974279408e+04,2.530000000000000000e+02,4.647736478159207252e+01
1.379653393693220096e+04,3.150000000000000000e+02,4.379852043470540224e+01
8.086330503985775977e+03,1.750000000000000000e+02,4.620760287991871706e+01
1.825725688868177895e+04,3.050000000000000000e+02,5.985985865141567075e+01
9.946873042931969394e+03,2.340000000000000000e+02,4.250800445697422703e+01
1.837326182425869047e+04,3.960000000000000000e+02,4.639712581883507880e+01
1.092623706461715301e+04,2.140000000000000000e+02,5.105718254493996966e+01
1.008567119900341822e+04,1.640000000000000000e+02,6.149799511587450240e+01
2.294373787608286511e+04,4.710000000000000000e+02,4.871281926981500021e+01
1.538786890548383053e+04,3.700000000000000000e+02,4.158883487968602566e+01
1.462949988555728123e+04,3.580000000000000000e+02,4.086452481999240405e+01
1.348385136628549844e+04,2.840000000000000000e+02,4.747834988128696665e+01
1.671966451289281395e+04,3.400000000000000000e+02,4.917548386144945027e+01
1.174056508977535304e+04,2.250000000000000000e+02,5.218028928789046006e+01
9.582094978478759003e+03,1.440000000000000000e+02,6.654232623943582325e+01
7.060449429536227399e+03,1.170000000000000000e+02,6.034572161996775463e+01
2.075739212150499588e+04,4.380000000000000000e+02,4.739130621348172667e+01
7.661088702578235825e+03,1.290000000000000000e+02,5.938828451611035320e+01
2.138872245301899602e+04,4.490000000000000000e+02,4.763635290204675954e+01
1.824045325806840992e+04,3.920000000000000000e+02,4.653176851548063553e+01
6.830471813394360652e+03,9.700000000000000000e+01,7.041723518963257789e+01
2.207004853147413814e+04,5.470000000000000000e+02,4.034743790031835431e+01
9.849587000633991920e+03,2.190000000000000000e+02,4.497528310791776818e+01
1.156001019495038418e+04,2.560000000000000000e+02,4.515628982402493818e+01
1.077050270212013675e+04,2.270000000000000000e+02,4.744714846748959047e+01
2.900361604956705560e+04,6.180000000000000000e+02,4.693141755593374853e+01
1.642166956846448011e+04,3.510000000000000000e+02,4.678538338593868673e+01
1.348181131296717103e+04,2.920000000000000000e+02,4.617058668824373768e+01
1.624235708118499133e+04,3.900000000000000000e+02,4.164706943893587265e+01
8.875552680246280943e+03,1.570000000000000000e+02,5.653218267672790631e+01
1.226510659363302511e+04,2.230000000000000000e+02,5.500047799835436990e+01
2.998674982939066831e+04,6.480000000000000000e+02,4.627584850214608991e+01
7.074742831486118121e+03,1.250000000000000000e+02,5.659794265188894258e+01
1.173954172503536574e+04,2.360000000000000000e+02,4.974382086879392517e+01
1.591277281697011131e+04,3.400000000000000000e+02,4.680227299108856442e+01
1.243352732089808342e+04,2.610000000000000000e+02,4.763803571225319189e+01
1.428086432100206548e+04,3.160000000000000000e+02,4.519260861076602964e+01
1.335433739843563126e+04,3.210000000000000000e+02,4.160229719138825999e+01
8.008717782805049865e+03,1.670000000000000000e+02,4.795639390901227728e+01
8.656897594645721256e+03,1.600000000000000000e+02,5.410560996653575927e+01
1.753758482123017893e+04,4.120000000000000000e+02,4.256695344958781391e+01
1.359534352650229266e+04,2.700000000000000000e+02,5.035312417223071435e+01
1.176798712653199073e+04,2.430000000000000000e+02,4.842793056186004463e+01
1.927283522971275670e+04,4.300000000000000000e+02,4.482054704584361815e+01
9.681582650046286290e+03,1.800000000000000000e+02,5.378657027803492241e+01
6.836998272347072998e+03,1.060000000000000000e+02,6.449998370138747816e+01
1.169996282304338638e+04,2.750000000000000000e+02,4.254531935652140362e+01
9.474930553499703819e+03,1.490000000000000000e+02,6.359013794295103139e+01
1.494923639363522489e+04,3.230000000000000000e+02,4.628246561496973754e+01
1.129068656907794684e+04,2.060000000000000000e+02,5.480915810232013285e+01
8.626689907982996374e+03,1.410000000000000000e+02,6.118219792895742160e+01
6.480377240765918941e+03,7.900000000000000000e+01,8.203009165526479762e+01
1.139192790175203299e+04,2.880000000000000000e+02,3.955530521441678360e+01
7.300080785795980773e+03,1.630000000000000000e+02,4.478577169199988361e+01
1.068543607037653419e+04,2.180000000000000000e+02,4.901576179071804518e+01
1.260737747068718636e+04,2.560000000000000000e+02,4.924756824487182172e+01
1.533315924282879860e+04,4.180000000000000000e+02,3.668219914552344108e+01
1.044511073066933932e+04,2.220000000000000000e+02,4.705004833634837524e+01
9.588636031339090550e+03,1.560000000000000000e+02,6.146561558550698834e+01
1.851997389897457469e+04,4.210000000000000000e+02,4.399043681466644529e+01
1.234151892915281314e+04,3.060000000000000000e+02,4.033176120638174211e+01
8.717326674642517901e+03,1.550000000000000000e+02,5.624081725575818069e+01
9.392262935960696268e+03,1.400000000000000000e+02,6.708759239971925581e+01
1.150773288018532912e+04,2.640000000000000000e+02,4.358989727342927978e+01
1.873358050669985460e+04,3.380000000000000000e+02,5.542479439852027667e+01
1.339428823938308960e+04,3.040000000000000000e+02,4.406015868218121767e+01
1.768705186339615466e+04,3.350000000000000000e+02,5.279716974148105635e+01
7.878134313513078268e+03,1.500000000000000000e+02,5.252089542342051942e+01
2.033979070628515547e+04,4.690000000000000000e+02,4.336842368077858367e+01
1.049842608369586742e+04,2.050000000000000000e+02,5.121183455461398637e+01
1.693782806813262141e+04,4.130000000000000000e+02,4.101169023760925114e+01
1.071231395793668162e+04,2.170000000000000000e+02,4.936550211030728974e+01
1.826985929618000227e+04,4.290000000000000000e+02,4.258708460648018956e+01
1.572070505778481674e+04,3.050000000000000000e+02,5.154329527142562739e+01
8.100431565460931779e+03,9.800000000000000000e+01,8.265746495368297531e+01
1.045801097370257594e+04,2.090000000000000000e+02,5.003833001771567268e+01
1.860131724190786917e+04,4.250000000000000000e+02,4.376780527507733609e+01
6.813461254885531162e+03,1.160000000000000000e+02,5.873673495590975335e+01
1.460519064305655411e+04,3.390000000000000000e+02,4.308315823910488263e+01
1.332830687117379239e+04,3.170000000000000000e+02,4.204513208572173966e+01
1.152848705427856112e+04,2.090000000000000000e+02,5.516022514008881217e+01
1.476522963951304337e+04,3.180000000000000000e+02,4.643153974689636243e+01
1.822923560200088468e+04,4.110000000000000000e+02,4.435337129440604542e+01
2.143845436911029174e+04,4.270000000000000000e+02,5.020715308925127118e+01
2.856816959400806809e+04,5.280000000000000000e+02,5.410638180683346121e+01
1.137839174183256182e+04,2.450000000000000000e+02,4.644241527278596493e+01
1.248548319932219056e+04,2.720000000000000000e+02,4.590251176221393337e+01
8.454317014052481682e+03,1.500000000000000000e+02,5.636211342701654559e+01
2.796242130063707737e+04,7.270000000000000000e+02,3.846275282068373969e+01
1.070942083167018973e+04,2.110000000000000000e+02,5.075554896526156057e+01
9.509584328733481016e+03,1.580000000000000000e+02,6.018724258692076745e+01
8.067149487840102665e+03,1.530000000000000000e+02,5.272646724078498437e+01
7.553171051012416683e+03,1.420000000000000000e+02,5.319134542966490642e+01
1.356676691626859247e+04,3.040000000000000000e+02,4.462752275088352860e+01
1.914404559297716696e+04,4.760000000000000000e+02,4.021858317852345976e+01
9.039282068643589810e+03,1.650000000000000000e+02,5.478352768874903234e+01
2.211107744322538201e+04,5.170000000000000000e+02,4.276804147625799146e+01
6.711511922535926715e+03,1.260000000000000000e+02,5.326596763917402200e+01
1.204781903008796326e+04,2.320000000000000000e+02,5.193025444003432511e+01
1.363919650379503764e+04,2.720000000000000000e+02,5.014410479336410731e+01
4.567668122329857397e+03,8.000000000000000000e+01,5.709585152912321604e+01
1.510248362292110141e+04,3.290000000000000000e+02,4.590420554079361892e+01
6.601832272506167101e+03,1.050000000000000000e+02,6.287459307148730403e+01
1.153999534991124165e+04,2.450000000000000000e+02,4.710202183637241546e+01
2.432815165995469943e+04,6.540000000000000000e+02,3.719900865436498094e+01
1.008164189310639995e+04,2.060000000000000000e+02,4.894000918983689274e+01
1.669028532405384976e+04,3.820000000000000000e+02,4.369184639804672798e+01
1.372409912301730401e+04,3.040000000000000000e+02,4.514506290466218275e+01
7.413413857889286191e+03,8.500000000000000000e+01,8.721663362222689386e+01
7.133732037979891174e+03,1.560000000000000000e+02,4.572905152551212637e+01
7.827866362362334257e+03,1.590000000000000000e+02,4.923186391422851926e+01
8.407794332055469567e+03,1.570000000000000000e+02,5.355283014048070100e+01
3.260479861917396192e+04,8.620000000000000000e+02,3.782459236563104810e+01
1.417771267440059637e+04,2.400000000000000000e+02,5.907380281000248345e+01
1.659105854186472061e+04,3.860000000000000000e+02,4.298201694783606541e+01
9.543270090363554118e+03,2.130000000000000000e+02,4.480408493128429370e+01
7.012085657657032243e+03,1.040000000000000000e+02,6.742390055439453533e+01
1.481218553328516282e+04,3.240000000000000000e+02,4.571662201631222899e+01
9.453506472737894001e+03,2.070000000000000000e+02,4.566911339486905064e+01
7.401238406770800793e+03,1.310000000000000000e+02,5.649800310512061685e+01
8.401176647537717145e+03,1.710000000000000000e+02,4.912968799729659253e+01
6.519972013348718065e+03,1.500000000000000000e+02,4.346648008899145310e+01
1.529450330833869884e+04,3.780000000000000000e+02,4.046164896385899112e+01
6.929026626710684468e+03,1.200000000000000000e+02,5.774188855592237246e+01
1.750033202844393963e+04,4.000000000000000000e+02,4.375083007110984568e+01
7.438804978335315354e+03,1.360000000000000000e+02,5.469709542893614440e+01
1.149688099808939114e+04,2.210000000000000000e+02,5.202208596420538811e+01
1.298573589476171583e+04,2.550000000000000000e+02,5.092445448926162754e+01
7.697411768240668607e+03,1.470000000000000000e+02,5.236334536218141977e+01
1.189138792301398280e+04,2.070000000000000000e+02,5.744631846866658265e+01
